%
% SMC-23ST (34.258000 N -77.919900 E)
% SMC-23ST-WL (34.258000 N -77.919900 E)
% PBWL-00 is located near N 23rd St and Smith Creek.
% SMC-KERR-WL (34.262500 N -77.887700 E)
% PBWL-01 is located near Kerr Ave and Smith Creek.
%
% SMC-23ST Air pressure (mbar) @ 0 m (height)
% SMC-23ST Air temperature (deg C) @ 0 m (height)
% SMC-23ST Salinity (ppt) @ 0 m (depth)
% SMC-23ST-WL Water level (m) @ 0 m (depth)
% SMC-KERR-WL Water level (m) @ 0 m (depth)
%
Time (utc),SMC-23ST Air pressure (mbar),SMC-23ST Air pressure (mbar) quality,SMC-23ST Air temperature (deg C),SMC-23ST Air temperature (deg C) quality,SMC-23ST Salinity (ppt),SMC-23ST Salinity (ppt) quality,SMC-23ST-WL Water level (m),SMC-23ST-WL Water level (m) quality,SMC-KERR-WL Water level (m),SMC-KERR-WL Water level (m) quality
2024-07-01 07:30,1017.58,not evaluated,26.72,not evaluated,2.91,not evaluated,,,,
2024-07-01 08:00,1017.71,not evaluated,26.89,not evaluated,3.75,not evaluated,,,,
2024-07-01 08:00,,,,,,,0.28,not evaluated,0.22,not evaluated
2024-07-01 08:30,1017.42,not evaluated,27.32,not evaluated,4.13,not evaluated,,,,
2024-07-01 09:00,1017.71,not evaluated,26.96,not evaluated,4.52,not evaluated,,,,
2024-07-01 09:00,,,,,,,0.45,not evaluated,0.40,not evaluated
2024-07-01 09:30,1017.98,not evaluated,27.14,not evaluated,4.86,not evaluated,,,,
2024-07-01 10:00,1017.92,not evaluated,27.26,not evaluated,5.46,not evaluated,,,,
2024-07-01 10:00,,,,,,,0.56,not evaluated,,
2024-07-01 10:00,,,,,,,,,0.51,not evaluated
2024-07-01 10:30,1018.16,not evaluated,27.34,not evaluated,5.84,not evaluated,,,,
2024-07-01 11:00,1018.12,not evaluated,27.25,not evaluated,6.14,not evaluated,,,,
2024-07-01 11:00,,,,,,,0.60,not evaluated,0.58,not evaluated
2024-07-01 11:30,1018.05,not evaluated,27.68,not evaluated,6.42,not evaluated,,,,
2024-07-01 12:00,1018.06,not evaluated,27.85,not evaluated,5.89,not evaluated,,,,
2024-07-01 12:00,,,,,,,,,0.57,not evaluated
2024-07-01 12:00,,,,,,,0.49,not evaluated,,
2024-07-01 12:30,1018.06,not evaluated,27.91,not evaluated,4.84,not evaluated,,,,
2024-07-01 13:00,1018.26,not evaluated,27.88,not evaluated,3.72,not evaluated,,,,
2024-07-01 13:00,,,,,,,,,0.39,not evaluated
2024-07-01 13:00,,,,,,,0.20,not evaluated,,
2024-07-01 13:30,1018.59,not evaluated,28.08,not evaluated,2.89,not evaluated,,,,
2024-07-01 14:00,1018.53,not evaluated,28.19,not evaluated,2.14,not evaluated,,,,
2024-07-01 14:00,,,,,,,-0.12,not evaluated,,
2024-07-01 14:00,,,,,,,,,-0.08,not evaluated
2024-07-01 14:30,1018.80,not evaluated,28.52,not evaluated,1.66,not evaluated,,,,
2024-07-01 15:00,1018.69,not evaluated,28.97,not evaluated,1.36,not evaluated,,,,
2024-07-01 15:00,,,,,,,-0.40,not evaluated,-0.40,not evaluated
2024-07-01 15:30,1018.83,not evaluated,28.76,not evaluated,1.18,not evaluated,,,,
2024-07-01 16:00,1019.47,not evaluated,27.58,not evaluated,1.05,not evaluated,,,,
2024-07-01 16:00,,,,,,,-0.65,not evaluated,,
2024-07-01 16:00,,,,,,,,,-0.65,not evaluated
2024-07-01 16:30,1019.93,not evaluated,25.63,not evaluated,0.97,not evaluated,,,,
2024-07-01 17:00,1020.07,not evaluated,24.90,not evaluated,0.89,not evaluated,,,,
2024-07-01 17:00,,,,,,,-0.81,not evaluated,-0.80,not evaluated
2024-07-01 17:30,1020.17,not evaluated,24.70,not evaluated,0.84,not evaluated,,,,
2024-07-01 18:00,1020.53,not evaluated,25.15,not evaluated,0.89,not evaluated,,,,
2024-07-01 18:00,,,,,,,,,-0.78,not evaluated
2024-07-01 18:00,,,,,,,-0.72,not evaluated,,
2024-07-01 18:30,1020.36,not evaluated,25.57,not evaluated,1.22,not evaluated,,,,
2024-07-01 19:00,1020.60,not evaluated,25.77,not evaluated,1.65,not evaluated,,,,
2024-07-01 19:00,,,,,,,-0.24,not evaluated,-0.30,not evaluated
2024-07-01 19:30,1020.04,not evaluated,26.23,not evaluated,2.34,not evaluated,,,,
2024-07-01 20:00,1019.96,not evaluated,26.69,not evaluated,3.22,not evaluated,,,,
2024-07-01 20:00,,,,,,,,,0.10,not evaluated
2024-07-01 20:00,,,,,,,0.15,not evaluated,,
2024-07-01 20:30,1020.34,not evaluated,27.12,not evaluated,3.71,not evaluated,,,,
2024-07-01 21:00,1020.35,not evaluated,27.01,not evaluated,4.11,not evaluated,,,,
2024-07-01 21:00,,,,,,,,,0.33,not evaluated
2024-07-01 21:00,,,,,,,0.40,not evaluated,,
2024-07-01 21:30,1020.42,not evaluated,26.81,not evaluated,4.61,not evaluated,,,,
2024-07-01 22:00,1020.71,not evaluated,26.72,not evaluated,5.57,not evaluated,,,,
2024-07-01 22:00,,,,,,,,,0.49,not evaluated
2024-07-01 22:00,,,,,,,0.57,not evaluated,,
2024-07-01 22:30,1020.72,not evaluated,26.76,not evaluated,6.46,not evaluated,,,,
2024-07-01 23:00,1021.24,not evaluated,26.68,not evaluated,7.37,not evaluated,,,,
2024-07-01 23:00,,,,,,,0.68,not evaluated,0.61,not evaluated
2024-07-01 23:30,1021.56,not evaluated,26.54,not evaluated,8.14,not evaluated,,,,
2024-07-02 00:00,1021.91,not evaluated,26.01,not evaluated,8.58,not evaluated,,,,
2024-07-02 00:00,,,,,,,0.73,not evaluated,0.70,not evaluated
2024-07-02 00:30,1022.30,not evaluated,25.69,not evaluated,9.27,not evaluated,,,,
2024-07-02 01:00,1022.25,not evaluated,25.62,not evaluated,8.55,not evaluated,,,,
2024-07-02 01:00,,,,,,,0.62,not evaluated,,
2024-07-02 01:00,,,,,,,,,0.72,not evaluated
2024-07-02 01:30,1022.68,not evaluated,25.86,not evaluated,7.33,not evaluated,,,,
2024-07-02 02:00,1023.00,not evaluated,25.96,not evaluated,5.41,not evaluated,,,,
2024-07-02 02:00,,,,,,,0.35,not evaluated,,
2024-07-02 02:00,,,,,,,,,0.59,not evaluated
2024-07-02 02:30,1023.26,not evaluated,25.89,not evaluated,4.26,not evaluated,,,,
2024-07-02 03:00,1023.36,not evaluated,25.89,not evaluated,3.27,not evaluated,,,,
2024-07-02 03:00,,,,,,,0.07,not evaluated,0.31,not evaluated
2024-07-02 03:30,1023.41,not evaluated,25.79,not evaluated,2.58,not evaluated,,,,
2024-07-02 04:00,1023.34,not evaluated,25.66,not evaluated,2.12,not evaluated,,,,
2024-07-02 04:00,,,,,,,,,-0.17,not evaluated
2024-07-02 04:00,,,,,,,-0.21,not evaluated,,
2024-07-02 04:30,1023.30,not evaluated,25.62,not evaluated,1.76,not evaluated,,,,
2024-07-02 05:00,1023.33,not evaluated,25.44,not evaluated,1.50,not evaluated,,,,
2024-07-02 05:00,,,,,,,,,-0.44,not evaluated
2024-07-02 05:30,1023.23,not evaluated,25.17,not evaluated,1.38,not evaluated,,,,
2024-07-02 06:00,1023.34,not evaluated,25.00,not evaluated,1.27,not evaluated,,,,
2024-07-02 06:00,,,,,,,,,-0.60,not evaluated
2024-07-02 06:30,1023.31,not evaluated,25.12,not evaluated,1.24,not evaluated,,,,
2024-07-02 07:00,1023.31,not evaluated,24.98,not evaluated,1.37,not evaluated,,,,
2024-07-02 07:00,,,,,,,,,-0.52,not evaluated
2024-07-02 07:30,1022.93,not evaluated,24.84,not evaluated,1.86,not evaluated,,,,
2024-07-02 08:00,1023.00,not evaluated,24.73,not evaluated,2.44,not evaluated,,,,
2024-07-02 08:00,,,,,,,,,-0.07,not evaluated
2024-07-02 08:30,1023.17,not evaluated,24.63,not evaluated,3.11,not evaluated,,,,
2024-07-02 09:00,1023.46,not evaluated,24.62,not evaluated,3.87,not evaluated,,,,
2024-07-02 09:00,,,,,,,,,0.25,not evaluated
2024-07-02 09:30,1023.78,not evaluated,24.49,not evaluated,4.46,not evaluated,,,,
2024-07-02 10:00,1023.89,not evaluated,24.30,not evaluated,5.05,not evaluated,,,,
2024-07-02 10:00,,,,,,,0.48,not evaluated,,
2024-07-02 10:00,,,,,,,,,0.43,not evaluated
2024-07-02 10:30,1024.24,not evaluated,24.38,not evaluated,5.62,not evaluated,,,,
2024-07-02 11:00,1024.36,not evaluated,24.29,not evaluated,6.36,not evaluated,,,,
2024-07-02 11:00,,,,,,,0.60,not evaluated,,
2024-07-02 11:00,,,,,,,,,0.54,not evaluated
2024-07-02 11:30,1024.43,not evaluated,24.12,not evaluated,7.09,not evaluated,,,,
2024-07-02 12:00,1024.76,not evaluated,24.27,not evaluated,7.39,not evaluated,,,,
2024-07-02 12:00,,,,,,,,,0.63,not evaluated
2024-07-02 12:00,,,,,,,0.65,not evaluated,,
2024-07-02 12:30,1025.12,not evaluated,24.64,not evaluated,7.68,not evaluated,,,,
2024-07-02 13:00,1025.37,not evaluated,25.04,not evaluated,7.30,not evaluated,,,,
2024-07-02 13:00,,,,,,,0.55,not evaluated,0.64,not evaluated
2024-07-02 13:30,1025.61,not evaluated,25.40,not evaluated,6.02,not evaluated,,,,
2024-07-02 14:00,1025.68,not evaluated,25.83,not evaluated,4.65,not evaluated,,,,
2024-07-02 14:00,,,,,,,0.28,not evaluated,,
2024-07-02 14:00,,,,,,,,,0.51,not evaluated
2024-07-02 14:30,1026.03,not evaluated,26.13,not evaluated,3.61,not evaluated,,,,
2024-07-02 15:00,1026.26,not evaluated,26.48,not evaluated,2.73,not evaluated,,,,
2024-07-02 15:00,,,,,,,-0.02,not evaluated,0.12,not evaluated
2024-07-02 15:30,1026.24,not evaluated,26.71,not evaluated,2.26,not evaluated,,,,
2024-07-02 16:00,1026.24,not evaluated,26.89,not evaluated,1.90,not evaluated,,,,
2024-07-02 16:00,,,,,,,-0.32,not evaluated,-0.27,not evaluated
2024-07-02 16:30,1026.11,not evaluated,26.99,not evaluated,1.63,not evaluated,,,,
2024-07-02 17:00,1025.68,not evaluated,27.11,not evaluated,1.45,not evaluated,,,,
2024-07-02 17:00,,,,,,,-0.53,not evaluated,-0.54,not evaluated
2024-07-02 17:30,1025.53,not evaluated,27.40,not evaluated,1.32,not evaluated,,,,
2024-07-02 18:00,1025.25,not evaluated,27.67,not evaluated,1.22,not evaluated,,,,
2024-07-02 18:00,,,,,,,-0.68,not evaluated,-0.69,not evaluated
2024-07-02 18:30,1025.10,not evaluated,27.94,not evaluated,1.14,not evaluated,,,,
2024-07-02 19:00,1024.97,not evaluated,28.06,not evaluated,1.24,not evaluated,,,,
2024-07-02 19:00,,,,,,,,,-0.62,not evaluated
2024-07-02 19:00,,,,,,,-0.54,not evaluated,,
2024-07-02 19:30,1024.77,not evaluated,28.08,not evaluated,1.83,not evaluated,,,,
2024-07-02 20:00,1024.43,not evaluated,28.01,not evaluated,2.42,not evaluated,,,,
2024-07-02 20:00,,,,,,,-0.09,not evaluated,-0.16,not evaluated
2024-07-02 20:30,1024.86,not evaluated,28.25,not evaluated,3.03,not evaluated,,,,
2024-07-02 21:00,1024.52,not evaluated,28.25,not evaluated,3.96,not evaluated,,,,
2024-07-02 21:00,,,,,,,0.30,not evaluated,,
2024-07-02 21:00,,,,,,,,,0.23,not evaluated
2024-07-02 21:30,1024.56,not evaluated,28.60,not evaluated,4.54,not evaluated,,,,
2024-07-02 22:00,1024.58,not evaluated,29.18,not evaluated,5.37,not evaluated,,,,
2024-07-02 22:00,,,,,,,0.54,not evaluated,,
2024-07-02 22:00,,,,,,,,,0.44,not evaluated
2024-07-02 22:30,1024.69,not evaluated,29.51,not evaluated,6.21,not evaluated,,,,
2024-07-02 23:00,1024.80,not evaluated,30.07,not evaluated,7.36,not evaluated,,,,
2024-07-02 23:00,,,,,,,0.69,not evaluated,0.58,not evaluated
2024-07-02 23:30,1024.93,not evaluated,29.87,not evaluated,8.48,not evaluated,,,,
2024-07-03 00:00,1025.03,not evaluated,28.04,not evaluated,9.83,not evaluated,,,,
2024-07-03 00:00,,,,,,,0.83,not evaluated,0.71,not evaluated
2024-07-03 00:30,1025.05,not evaluated,27.44,not evaluated,11.06,not evaluated,,,,
2024-07-03 01:00,1025.06,not evaluated,27.10,not evaluated,11.86,not evaluated,,,,
2024-07-03 01:00,,,,,,,,,0.81,not evaluated
2024-07-03 01:00,,,,,,,0.86,not evaluated,,
2024-07-03 01:30,1025.19,not evaluated,26.83,not evaluated,11.98,not evaluated,,,,
2024-07-03 02:00,1025.34,not evaluated,26.67,not evaluated,11.09,not evaluated,,,,
2024-07-03 02:00,,,,,,,0.71,not evaluated,,
2024-07-03 02:00,,,,,,,,,0.81,not evaluated
2024-07-03 02:30,1025.28,not evaluated,26.60,not evaluated,9.30,not evaluated,,,,
2024-07-03 03:00,1025.37,not evaluated,26.54,not evaluated,7.29,not evaluated,,,,
2024-07-03 03:00,,,,,,,0.47,not evaluated,,
2024-07-03 03:00,,,,,,,,,0.69,not evaluated
2024-07-03 03:30,1025.39,not evaluated,26.43,not evaluated,5.94,not evaluated,,,,
2024-07-03 04:00,1025.28,not evaluated,26.32,not evaluated,4.49,not evaluated,,,,
2024-07-03 04:00,,,,,,,0.19,not evaluated,,
2024-07-03 04:00,,,,,,,,,0.50,not evaluated
2024-07-03 04:30,1025.24,not evaluated,26.25,not evaluated,3.63,not evaluated,,,,
2024-07-03 05:00,1025.07,not evaluated,25.83,not evaluated,2.94,not evaluated,,,,
2024-07-03 05:00,,,,,,,-0.11,not evaluated,,
2024-07-03 05:00,,,,,,,,,0.07,not evaluated
2024-07-03 05:30,1024.89,not evaluated,25.03,not evaluated,2.48,not evaluated,,,,
2024-07-03 06:00,1024.58,not evaluated,25.44,not evaluated,2.18,not evaluated,,,,
2024-07-03 06:00,,,,,,,-0.40,not evaluated,,
2024-07-03 06:00,,,,,,,,,-0.38,not evaluated
2024-07-03 06:30,1024.50,not evaluated,25.36,not evaluated,1.90,not evaluated,,,,
2024-07-03 07:00,1024.51,not evaluated,25.05,not evaluated,1.82,not evaluated,,,,
2024-07-03 07:00,,,,,,,-0.57,not evaluated,-0.58,not evaluated
2024-07-03 07:30,1024.50,not evaluated,24.98,not evaluated,1.75,not evaluated,,,,
2024-07-03 08:00,1024.75,not evaluated,24.94,not evaluated,1.76,not evaluated,,,,
2024-07-03 08:00,,,,,,,-0.51,not evaluated,-0.55,not evaluated
2024-07-03 08:30,1024.64,not evaluated,24.91,not evaluated,2.17,not evaluated,,,,
2024-07-03 09:00,1024.58,not evaluated,24.94,not evaluated,2.68,not evaluated,,,,
2024-07-03 09:00,,,,,,,,,-0.16,not evaluated
2024-07-03 09:00,,,,,,,-0.11,not evaluated,,
2024-07-03 09:30,1024.71,not evaluated,24.92,not evaluated,3.45,not evaluated,,,,
2024-07-03 10:00,1024.91,not evaluated,24.99,not evaluated,4.30,not evaluated,,,,
2024-07-03 10:00,,,,,,,0.25,not evaluated,0.21,not evaluated
2024-07-03 10:30,1024.95,not evaluated,24.93,not evaluated,4.98,not evaluated,,,,
2024-07-03 11:00,1025.17,not evaluated,24.88,not evaluated,5.29,not evaluated,,,,
2024-07-03 11:00,,,,,,,0.45,not evaluated,,
2024-07-03 11:00,,,,,,,,,0.41,not evaluated
2024-07-03 11:30,1025.47,not evaluated,25.24,not evaluated,5.75,not evaluated,,,,
2024-07-03 12:00,1025.55,not evaluated,25.59,not evaluated,6.30,not evaluated,,,,
2024-07-03 12:00,,,,,,,,,0.53,not evaluated
2024-07-03 12:00,,,,,,,0.57,not evaluated,,
2024-07-03 12:30,1025.86,not evaluated,26.10,not evaluated,6.65,not evaluated,,,,
2024-07-03 13:00,1025.88,not evaluated,26.40,not evaluated,6.98,not evaluated,,,,
2024-07-03 13:00,,,,,,,0.59,not evaluated,0.59,not evaluated
2024-07-03 13:30,1025.90,not evaluated,26.84,not evaluated,7.11,not evaluated,,,,
2024-07-03 14:00,1025.88,not evaluated,27.34,not evaluated,6.43,not evaluated,,,,
2024-07-03 14:00,,,,,,,0.44,not evaluated,,
2024-07-03 14:00,,,,,,,,,0.56,not evaluated
2024-07-03 14:30,1025.69,not evaluated,27.81,not evaluated,5.12,not evaluated,,,,
2024-07-03 15:00,1025.93,not evaluated,27.83,not evaluated,4.16,not evaluated,,,,
2024-07-03 15:00,,,,,,,0.15,not evaluated,0.33,not evaluated
2024-07-03 15:30,1026.08,not evaluated,28.27,not evaluated,3.42,not evaluated,,,,
2024-07-03 16:00,1025.91,not evaluated,28.44,not evaluated,2.78,not evaluated,,,,
2024-07-03 16:00,,,,,,,,,-0.14,not evaluated
2024-07-03 16:00,,,,,,,-0.16,not evaluated,,
2024-07-03 16:30,1025.96,not evaluated,28.64,not evaluated,2.36,not evaluated,,,,
2024-07-03 17:00,1025.80,not evaluated,28.61,not evaluated,2.05,not evaluated,,,,
2024-07-03 17:00,,,,,,,-0.44,not evaluated,-0.42,not evaluated
2024-07-03 17:30,1025.47,not evaluated,28.67,not evaluated,1.81,not evaluated,,,,
2024-07-03 18:00,1025.35,not evaluated,28.89,not evaluated,1.70,not evaluated,,,,
2024-07-03 18:00,,,,,,,-0.62,not evaluated,-0.64,not evaluated
2024-07-03 18:30,1025.21,not evaluated,28.98,not evaluated,1.59,not evaluated,,,,
2024-07-03 19:00,1024.84,not evaluated,29.19,not evaluated,1.54,not evaluated,,,,
2024-07-03 19:00,,,,,,,,,-0.74,not evaluated
2024-07-03 19:00,,,,,,,-0.73,not evaluated,,
2024-07-03 19:30,1024.48,not evaluated,28.98,not evaluated,1.47,not evaluated,,,,
2024-07-03 20:00,1024.19,not evaluated,28.89,not evaluated,1.71,not evaluated,,,,
2024-07-03 20:00,,,,,,,,,-0.61,not evaluated
2024-07-03 20:00,,,,,,,-0.51,not evaluated,,
2024-07-03 20:30,1023.79,not evaluated,29.18,not evaluated,2.38,not evaluated,,,,
2024-07-03 21:00,1023.58,not evaluated,29.19,not evaluated,3.05,not evaluated,,,,
2024-07-03 21:00,,,,,,,-0.04,not evaluated,-0.13,not evaluated
2024-07-03 21:30,1023.30,not evaluated,29.59,not evaluated,3.75,not evaluated,,,,
2024-07-03 22:00,1023.20,not evaluated,30.00,not evaluated,4.64,not evaluated,,,,
2024-07-03 22:00,,,,,,,,,0.24,not evaluated
2024-07-03 22:00,,,,,,,0.31,not evaluated,,
2024-07-03 22:30,1023.19,not evaluated,30.47,not evaluated,5.23,not evaluated,,,,
2024-07-03 23:00,1023.13,not evaluated,31.07,not evaluated,6.05,not evaluated,,,,
2024-07-03 23:00,,,,,,,0.53,not evaluated,0.44,not evaluated
2024-07-03 23:30,1023.02,not evaluated,30.95,not evaluated,7.25,not evaluated,,,,
2024-07-04 00:00,1022.96,not evaluated,28.97,not evaluated,7.98,not evaluated,,,,
2024-07-04 00:00,,,,,,,,,0.58,not evaluated
2024-07-04 00:00,,,,,,,0.68,not evaluated,,
2024-07-04 00:30,1022.82,not evaluated,28.24,not evaluated,9.18,not evaluated,,,,
2024-07-04 01:00,1022.75,not evaluated,27.98,not evaluated,10.31,not evaluated,,,,
2024-07-04 01:00,,,,,,,0.80,not evaluated,0.70,not evaluated
2024-07-04 01:30,1022.70,not evaluated,27.80,not evaluated,11.38,not evaluated,,,,
2024-07-04 02:00,1022.80,not evaluated,27.61,not evaluated,11.66,not evaluated,,,,
2024-07-04 02:00,,,,,,,0.84,not evaluated,0.80,not evaluated
2024-07-04 02:30,1022.92,not evaluated,27.52,not evaluated,12.02,not evaluated,,,,
2024-07-04 03:00,1023.00,not evaluated,27.45,not evaluated,11.29,not evaluated,,,,
2024-07-04 03:00,,,,,,,0.69,not evaluated,,
2024-07-04 03:00,,,,,,,,,0.80,not evaluated
2024-07-04 03:30,1023.05,not evaluated,27.39,not evaluated,9.64,not evaluated,,,,
2024-07-04 04:00,1023.14,not evaluated,27.31,not evaluated,7.70,not evaluated,,,,
2024-07-04 04:00,,,,,,,,,0.67,not evaluated
2024-07-04 04:00,,,,,,,0.44,not evaluated,,
2024-07-04 04:30,1023.21,not evaluated,26.93,not evaluated,6.29,not evaluated,,,,
2024-07-04 05:00,1023.16,not evaluated,26.21,not evaluated,4.94,not evaluated,,,,
2024-07-04 05:00,,,,,,,0.13,not evaluated,0.47,not evaluated
2024-07-04 05:30,1023.06,not evaluated,25.89,not evaluated,3.97,not evaluated,,,,
2024-07-04 06:00,1022.67,not evaluated,26.10,not evaluated,3.34,not evaluated,,,,
2024-07-04 06:00,,,,,,,-0.17,not evaluated,,
2024-07-04 06:00,,,,,,,,,-0.03,not evaluated
2024-07-04 06:30,1022.55,not evaluated,25.69,not evaluated,2.80,not evaluated,,,,
2024-07-04 07:00,1022.21,not evaluated,25.82,not evaluated,2.46,not evaluated,,,,
2024-07-04 07:00,,,,,,,-0.44,not evaluated,-0.43,not evaluated
2024-07-04 07:30,1021.94,not evaluated,25.52,not evaluated,2.31,not evaluated,,,,
2024-07-04 08:00,1021.77,not evaluated,25.80,not evaluated,2.14,not evaluated,,,,
2024-07-04 08:00,,,,,,,-0.60,not evaluated,-0.63,not evaluated
2024-07-04 08:30,1021.82,not evaluated,25.67,not evaluated,2.12,not evaluated,,,,
2024-07-04 09:00,1021.74,not evaluated,25.43,not evaluated,2.14,not evaluated,,,,
2024-07-04 09:00,,,,,,,-0.51,not evaluated,,
2024-07-04 09:00,,,,,,,,,-0.57,not evaluated
2024-07-04 09:30,1021.79,not evaluated,25.35,not evaluated,2.81,not evaluated,,,,
2024-07-04 10:00,1021.96,not evaluated,25.32,not evaluated,3.29,not evaluated,,,,
2024-07-04 10:00,,,,,,,,,-0.14,not evaluated
2024-07-04 10:00,,,,,,,-0.08,not evaluated,,
2024-07-04 10:30,1021.94,not evaluated,25.38,not evaluated,4.28,not evaluated,,,,
2024-07-04 11:00,1021.95,not evaluated,25.63,not evaluated,5.11,not evaluated,,,,
2024-07-04 11:00,,,,,,,,,0.22,not evaluated
2024-07-04 11:00,,,,,,,0.27,not evaluated,,
2024-07-04 11:30,1021.93,not evaluated,26.21,not evaluated,5.72,not evaluated,,,,
2024-07-04 12:00,1021.88,not evaluated,26.90,not evaluated,6.12,not evaluated,,,,
2024-07-04 12:00,,,,,,,0.47,not evaluated,,
2024-07-04 12:00,,,,,,,,,0.41,not evaluated
2024-07-04 12:30,1021.75,not evaluated,27.52,not evaluated,6.69,not evaluated,,,,
2024-07-04 13:00,1021.75,not evaluated,27.69,not evaluated,7.30,not evaluated,,,,
2024-07-04 13:00,,,,,,,0.59,not evaluated,,
2024-07-04 13:00,,,,,,,,,0.53,not evaluated
2024-07-04 13:30,1021.41,not evaluated,27.88,not evaluated,7.80,not evaluated,,,,
2024-07-04 14:00,1021.38,not evaluated,28.12,not evaluated,8.00,not evaluated,,,,
2024-07-04 14:00,,,,,,,0.60,not evaluated,,
2024-07-04 14:00,,,,,,,,,0.60,not evaluated
2024-07-04 14:30,1021.14,not evaluated,28.29,not evaluated,7.89,not evaluated,,,,
2024-07-04 15:00,1021.20,not evaluated,28.54,not evaluated,7.43,not evaluated,,,,
2024-07-04 15:00,,,,,,,0.46,not evaluated,0.57,not evaluated
2024-07-04 15:30,1021.05,not evaluated,28.73,not evaluated,6.03,not evaluated,,,,
2024-07-04 16:00,1021.09,not evaluated,29.21,not evaluated,4.88,not evaluated,,,,
2024-07-04 16:00,,,,,,,,,0.35,not evaluated
2024-07-04 16:00,,,,,,,0.14,not evaluated,,
2024-07-04 16:30,1020.92,not evaluated,29.38,not evaluated,4.04,not evaluated,,,,
2024-07-04 17:00,1020.82,not evaluated,29.59,not evaluated,3.32,not evaluated,,,,
2024-07-04 17:00,,,,,,,,,-0.14,not evaluated
2024-07-04 17:00,,,,,,,-0.16,not evaluated,,
2024-07-04 17:30,1020.62,not evaluated,29.66,not evaluated,2.83,not evaluated,,,,
2024-07-04 18:00,1020.27,not evaluated,29.85,not evaluated,2.57,not evaluated,,,,
2024-07-04 18:00,,,,,,,-0.40,not evaluated,-0.41,not evaluated
2024-07-04 18:30,1019.97,not evaluated,30.15,not evaluated,2.39,not evaluated,,,,
2024-07-04 19:00,1019.61,not evaluated,30.09,not evaluated,2.18,not evaluated,,,,
2024-07-04 19:00,,,,,,,-0.58,not evaluated,,
2024-07-04 19:00,,,,,,,,,-0.60,not evaluated
2024-07-04 19:30,1019.12,not evaluated,30.18,not evaluated,2.09,not evaluated,,,,
2024-07-04 20:00,1018.74,not evaluated,30.33,not evaluated,1.99,not evaluated,,,,
2024-07-04 20:00,,,,,,,,,-0.69,not evaluated
2024-07-04 20:00,,,,,,,-0.65,not evaluated,,
2024-07-04 20:30,1018.45,not evaluated,30.47,not evaluated,2.05,not evaluated,,,,
2024-07-04 21:00,1018.20,not evaluated,30.76,not evaluated,2.48,not evaluated,,,,
2024-07-04 21:00,,,,,,,-0.37,not evaluated,-0.47,not evaluated
2024-07-04 21:30,1018.10,not evaluated,30.74,not evaluated,3.31,not evaluated,,,,
2024-07-04 22:00,1018.01,not evaluated,30.66,not evaluated,4.25,not evaluated,,,,
2024-07-04 22:00,,,,,,,0.06,not evaluated,,
2024-07-04 22:00,,,,,,,,,-0.02,not evaluated
2024-07-04 22:30,1017.88,not evaluated,30.63,not evaluated,5.14,not evaluated,,,,
2024-07-04 23:00,1017.95,not evaluated,30.71,not evaluated,5.67,not evaluated,,,,
2024-07-04 23:00,,,,,,,0.39,not evaluated,0.31,not evaluated
2024-07-04 23:30,1018.20,not evaluated,31.06,not evaluated,6.44,not evaluated,,,,
2024-07-05 00:00,1018.33,not evaluated,29.04,not evaluated,7.25,not evaluated,,,,
2024-07-05 00:00,,,,,,,,,0.49,not evaluated
2024-07-05 00:00,,,,,,,0.59,not evaluated,,
2024-07-05 00:30,1018.28,not evaluated,28.52,not evaluated,8.42,not evaluated,,,,
2024-07-05 01:00,1018.37,not evaluated,28.18,not evaluated,9.35,not evaluated,,,,
2024-07-05 01:00,,,,,,,0.73,not evaluated,,
2024-07-05 01:00,,,,,,,,,0.62,not evaluated
2024-07-05 01:30,1018.63,not evaluated,27.99,not evaluated,10.63,not evaluated,,,,
2024-07-05 02:00,1018.77,not evaluated,27.96,not evaluated,11.87,not evaluated,,,,
2024-07-05 02:00,,,,,,,,,0.74,not evaluated
2024-07-05 02:00,,,,,,,0.85,not evaluated,,
2024-07-05 02:30,1018.79,not evaluated,27.88,not evaluated,12.84,not evaluated,,,,
2024-07-05 03:00,1018.70,not evaluated,27.73,not evaluated,12.73,not evaluated,,,,
