%
% MSNB_S (34.090600 N -77.867900 E)
% The MSBN-S Station is located on the southern end of Masonboro Island, NC. The station is a 10' tower with its meteorological sensor positioned approximately 8.4 feet above the primary sand dune. The station samples continuously at 1 Hz and averages the data every 6 minutes. Data is transmitted every 30 minutes. The installation and maintenance of the station is funded, in part, by grants from the National Science Foundation and U.S. Coastal Research Program. This site/dataset was established on 07/01/2021. Please be cautious in the vicinity of the station and do not climb on the tower or guy wires.
%
% MSNB_S Wind speed (m/s) @ 0 m (height)
% MSNB_S Rain (day) (m) @ 0 m (height)
%
Time (utc),MSNB_S Wind speed (m/s),MSNB_S Wind speed (m/s) quality,MSNB_S Rain (day) (m),MSNB_S Rain (day) (m) quality
2024-04-07 23:54,3.02,good,0.00,not evaluated
2024-04-08 00:00,2.94,good,0.00,not evaluated
2024-04-08 00:06,3.16,good,0.00,not evaluated
2024-04-08 00:12,3.23,good,0.00,not evaluated
2024-04-08 00:18,2.59,good,0.00,not evaluated
2024-04-08 00:24,2.81,good,0.00,not evaluated
2024-04-08 00:30,2.56,good,0.00,not evaluated
2024-04-08 00:36,2.25,good,0.00,not evaluated
2024-04-08 00:42,1.77,good,0.00,not evaluated
2024-04-08 00:48,1.63,good,0.00,not evaluated
2024-04-08 00:54,1.22,good,0.00,not evaluated
2024-04-08 01:00,1.89,good,0.00,not evaluated
2024-04-08 01:06,1.69,good,0.00,not evaluated
2024-04-08 01:12,1.66,good,0.00,not evaluated
2024-04-08 01:18,1.74,good,0.00,not evaluated
2024-04-08 01:24,1.77,good,0.00,not evaluated
2024-04-08 01:30,1.53,good,0.00,not evaluated
2024-04-08 01:36,1.11,good,0.00,not evaluated
2024-04-08 01:42,1.01,good,0.00,not evaluated
2024-04-08 01:48,0.94,good,0.00,not evaluated
2024-04-08 01:54,1.19,good,0.00,not evaluated
2024-04-08 02:00,1.34,good,0.00,not evaluated
2024-04-08 02:06,1.03,good,0.00,not evaluated
2024-04-08 02:12,1.04,good,0.00,not evaluated
2024-04-08 02:18,1.11,good,0.00,not evaluated
2024-04-08 02:24,0.91,good,0.00,not evaluated
2024-04-08 02:30,1.07,good,0.00,not evaluated
2024-04-08 02:36,1.46,good,0.00,not evaluated
2024-04-08 02:42,1.50,good,0.00,not evaluated
2024-04-08 02:48,1.12,good,0.00,not evaluated
2024-04-08 02:54,0.92,good,0.00,not evaluated
2024-04-08 03:00,0.54,good,0.00,not evaluated
2024-04-08 03:06,0.97,good,0.00,not evaluated
2024-04-08 03:12,1.23,good,0.00,not evaluated
2024-04-08 03:18,1.33,good,0.00,not evaluated
2024-04-08 03:24,0.98,good,0.00,not evaluated
2024-04-08 03:30,1.29,good,0.00,not evaluated
2024-04-08 03:36,1.38,good,0.00,not evaluated
2024-04-08 03:42,1.51,good,0.00,not evaluated
2024-04-08 03:48,1.57,good,0.00,not evaluated
2024-04-08 03:54,1.55,good,0.00,not evaluated
2024-04-08 04:00,1.70,good,0.00,not evaluated
2024-04-08 04:06,1.68,good,0.00,not evaluated
2024-04-08 04:12,2.04,good,0.00,not evaluated
2024-04-08 04:18,1.89,good,0.00,not evaluated
2024-04-08 04:24,1.72,good,0.00,not evaluated
2024-04-08 04:30,2.08,good,0.00,not evaluated
2024-04-08 04:36,1.55,good,0.00,not evaluated
2024-04-08 04:42,1.41,good,0.00,not evaluated
2024-04-08 04:48,1.63,good,0.00,not evaluated
2024-04-08 04:54,1.52,good,0.00,not evaluated
2024-04-08 05:00,1.72,good,0.00,not evaluated
2024-04-08 05:06,1.95,good,0.00,not evaluated
2024-04-08 05:12,1.99,good,0.00,not evaluated
2024-04-08 05:18,1.83,good,0.00,not evaluated
2024-04-08 05:24,1.81,good,0.00,not evaluated
2024-04-08 05:30,2.16,good,0.00,not evaluated
2024-04-08 05:36,2.07,good,0.00,not evaluated
2024-04-08 05:42,1.88,good,0.00,not evaluated
2024-04-08 05:48,1.10,good,0.00,not evaluated
2024-04-08 05:54,1.15,good,0.00,not evaluated
2024-04-08 06:00,1.32,good,0.00,not evaluated
2024-04-08 06:06,1.40,good,0.00,not evaluated
2024-04-08 06:12,1.29,good,0.00,not evaluated
2024-04-08 06:18,1.51,good,0.00,not evaluated
2024-04-08 06:24,1.66,good,0.00,not evaluated
2024-04-08 06:30,1.71,good,0.00,not evaluated
2024-04-08 06:36,1.47,good,0.00,not evaluated
2024-04-08 06:42,0.85,good,0.00,not evaluated
2024-04-08 06:48,1.35,good,0.00,not evaluated
2024-04-08 06:54,1.67,good,0.00,not evaluated
2024-04-08 07:00,1.55,good,0.00,not evaluated
2024-04-08 07:06,1.69,good,0.00,not evaluated
2024-04-08 07:12,1.84,good,0.00,not evaluated
2024-04-08 07:18,1.15,good,0.00,not evaluated
2024-04-08 07:24,1.15,good,0.00,not evaluated
2024-04-08 07:30,1.92,good,0.00,not evaluated
2024-04-08 07:36,1.46,good,0.00,not evaluated
2024-04-08 07:42,1.46,good,0.00,not evaluated
2024-04-08 07:48,1.77,good,0.00,not evaluated
2024-04-08 07:54,1.56,good,0.00,not evaluated
2024-04-08 08:00,1.63,good,0.00,not evaluated
2024-04-08 08:06,1.60,good,0.00,not evaluated
2024-04-08 08:12,1.56,good,0.00,not evaluated
2024-04-08 08:18,1.42,good,0.00,not evaluated
2024-04-08 08:24,1.40,good,0.00,not evaluated
2024-04-08 08:30,1.22,good,0.00,not evaluated
2024-04-08 08:36,1.01,good,0.00,not evaluated
2024-04-08 08:42,1.21,good,0.00,not evaluated
2024-04-08 08:48,1.55,good,0.00,not evaluated
2024-04-08 08:54,1.65,good,0.00,not evaluated
2024-04-08 09:00,1.60,good,0.00,not evaluated
2024-04-08 09:06,1.50,good,0.00,not evaluated
2024-04-08 09:12,1.49,good,0.00,not evaluated
2024-04-08 09:18,1.14,good,0.00,not evaluated
2024-04-08 09:24,0.87,good,0.00,not evaluated
2024-04-08 09:30,1.38,good,0.00,not evaluated
2024-04-08 09:36,0.96,good,0.00,not evaluated
2024-04-08 09:42,0.98,good,0.00,not evaluated
2024-04-08 09:48,1.18,good,0.00,not evaluated
2024-04-08 09:54,1.19,good,0.00,not evaluated
2024-04-08 10:00,1.13,good,0.00,not evaluated
2024-04-08 10:06,0.61,good,0.00,not evaluated
2024-04-08 10:12,0.41,good,0.00,not evaluated
2024-04-08 10:18,0.86,good,0.00,not evaluated
2024-04-08 10:24,1.10,good,0.00,not evaluated
2024-04-08 10:30,1.12,good,0.00,not evaluated
2024-04-08 10:36,1.16,good,0.00,not evaluated
2024-04-08 10:42,1.00,good,0.00,not evaluated
2024-04-08 10:48,1.15,good,0.00,not evaluated
2024-04-08 10:54,1.28,good,0.00,not evaluated
2024-04-08 11:00,1.05,good,0.00,not evaluated
2024-04-08 11:06,0.75,good,0.00,not evaluated
2024-04-08 11:12,0.82,good,0.00,not evaluated
2024-04-08 11:18,1.28,good,0.00,not evaluated
2024-04-08 11:24,1.67,good,0.00,not evaluated
2024-04-08 11:30,1.18,good,0.00,not evaluated
2024-04-08 11:36,0.84,good,0.00,not evaluated
2024-04-08 11:42,1.27,good,0.00,not evaluated
2024-04-08 11:48,1.25,good,0.00,not evaluated
2024-04-08 11:54,1.57,good,0.00,not evaluated
2024-04-08 12:00,1.65,good,0.00,not evaluated
2024-04-08 12:06,1.75,good,0.00,not evaluated
2024-04-08 12:12,2.16,good,0.00,not evaluated
2024-04-08 12:18,2.00,good,0.00,not evaluated
2024-04-08 12:24,2.15,good,0.00,not evaluated
2024-04-08 12:30,2.28,good,0.00,not evaluated
2024-04-08 12:36,2.47,good,0.00,not evaluated
2024-04-08 12:42,2.56,good,0.00,not evaluated
2024-04-08 12:48,2.23,good,0.00,not evaluated
2024-04-08 12:54,2.45,good,0.00,not evaluated
2024-04-08 13:00,2.30,good,0.00,not evaluated
2024-04-08 13:06,2.31,good,0.00,not evaluated
2024-04-08 13:12,2.36,good,0.00,not evaluated
2024-04-08 13:18,2.72,good,0.00,not evaluated
2024-04-08 13:24,2.57,good,0.00,not evaluated
2024-04-08 13:30,2.55,good,0.00,not evaluated
2024-04-08 13:36,2.95,good,0.00,not evaluated
2024-04-08 13:42,2.98,good,0.00,not evaluated
2024-04-08 13:48,3.07,good,0.00,not evaluated
2024-04-08 13:54,3.09,good,0.00,not evaluated
2024-04-08 14:00,2.93,good,0.00,not evaluated
2024-04-08 14:06,3.31,good,0.00,not evaluated
2024-04-08 14:12,3.90,good,0.00,not evaluated
2024-04-08 14:18,3.88,good,0.00,not evaluated
2024-04-08 14:24,3.30,good,0.00,not evaluated
2024-04-08 14:30,3.31,good,0.00,not evaluated
2024-04-08 14:36,3.57,good,0.00,not evaluated
2024-04-08 14:42,4.24,good,0.00,not evaluated
2024-04-08 14:48,4.16,good,0.00,not evaluated
2024-04-08 14:54,4.10,good,0.00,not evaluated
2024-04-08 15:00,4.32,good,0.00,not evaluated
2024-04-08 15:06,4.47,good,0.00,not evaluated
2024-04-08 15:12,4.40,good,0.00,not evaluated
2024-04-08 15:18,4.26,good,0.00,not evaluated
2024-04-08 15:24,4.52,good,0.00,not evaluated
2024-04-08 15:30,4.92,good,0.00,not evaluated
2024-04-08 15:36,4.75,good,0.00,not evaluated
2024-04-08 15:42,5.23,good,0.00,not evaluated
2024-04-08 15:48,5.39,good,0.00,not evaluated
2024-04-08 15:54,5.50,good,0.00,not evaluated
2024-04-08 16:00,5.43,good,0.00,not evaluated
2024-04-08 16:06,5.64,good,0.00,not evaluated
2024-04-08 16:12,5.79,good,0.00,not evaluated
2024-04-08 16:18,5.72,good,0.00,not evaluated
2024-04-08 16:24,5.99,good,0.00,not evaluated
2024-04-08 16:30,6.12,good,0.00,not evaluated
2024-04-08 16:36,6.24,good,0.00,not evaluated
2024-04-08 16:42,6.22,good,0.00,not evaluated
2024-04-08 16:48,6.44,good,0.00,not evaluated
2024-04-08 16:54,6.14,good,0.00,not evaluated
2024-04-08 17:00,6.45,good,0.00,not evaluated
2024-04-08 17:06,6.69,good,0.00,not evaluated
2024-04-08 17:12,6.72,good,0.00,not evaluated
2024-04-08 17:18,6.66,good,0.00,not evaluated
2024-04-08 17:24,6.85,good,0.00,not evaluated
2024-04-08 17:30,6.68,good,0.00,not evaluated
2024-04-08 17:36,6.74,good,0.00,not evaluated
2024-04-08 17:42,6.52,good,0.00,not evaluated
2024-04-08 17:48,6.45,good,0.00,not evaluated
2024-04-08 17:54,6.66,good,0.00,not evaluated
2024-04-08 18:00,6.52,good,0.00,not evaluated
2024-04-08 18:06,5.99,good,0.00,not evaluated
2024-04-08 18:12,6.09,good,0.00,not evaluated
2024-04-08 18:18,6.50,good,0.00,not evaluated
2024-04-08 18:24,6.15,good,0.00,not evaluated
2024-04-08 18:30,6.56,good,0.00,not evaluated
2024-04-08 18:36,6.39,good,0.00,not evaluated
2024-04-08 18:42,6.24,good,0.00,not evaluated
2024-04-08 18:48,6.06,good,0.00,not evaluated
2024-04-08 18:54,6.45,good,0.00,not evaluated
2024-04-08 19:00,5.57,good,0.00,not evaluated
2024-04-08 19:06,5.76,good,0.00,not evaluated
2024-04-08 19:12,5.47,good,0.00,not evaluated
2024-04-08 19:18,5.59,good,0.00,not evaluated
2024-04-08 19:24,4.83,good,0.00,not evaluated
2024-04-08 19:30,5.02,good,0.00,not evaluated
2024-04-08 19:36,5.50,good,0.00,not evaluated
2024-04-08 19:42,5.28,good,0.00,not evaluated
2024-04-08 19:48,5.14,good,0.00,not evaluated
2024-04-08 19:54,5.19,good,0.00,not evaluated
2024-04-08 20:00,4.71,good,0.00,not evaluated
2024-04-08 20:06,4.49,good,0.00,not evaluated
2024-04-08 20:12,4.53,good,0.00,not evaluated
2024-04-08 20:18,4.41,good,0.00,not evaluated
2024-04-08 20:24,5.03,good,0.00,not evaluated
2024-04-08 20:30,5.03,good,0.00,not evaluated
2024-04-08 20:36,4.99,good,0.00,not evaluated
2024-04-08 20:42,4.84,good,0.00,not evaluated
2024-04-08 20:48,5.15,good,0.00,not evaluated
2024-04-08 20:54,4.65,good,0.00,not evaluated
2024-04-08 21:00,4.76,good,0.00,not evaluated
2024-04-08 21:06,5.28,good,0.00,not evaluated
2024-04-08 21:12,5.01,good,0.00,not evaluated
2024-04-08 21:18,5.18,good,0.00,not evaluated
2024-04-08 21:24,4.89,good,0.00,not evaluated
2024-04-08 21:30,4.90,good,0.00,not evaluated
2024-04-08 21:36,4.93,good,0.00,not evaluated
2024-04-08 21:42,4.95,good,0.00,not evaluated
2024-04-08 21:48,4.74,good,0.00,not evaluated
2024-04-08 21:54,4.41,good,0.00,not evaluated
2024-04-08 22:00,4.50,good,0.00,not evaluated
2024-04-08 22:06,4.58,good,0.00,not evaluated
2024-04-08 22:12,4.49,good,0.00,not evaluated
2024-04-08 22:18,4.33,good,0.00,not evaluated
2024-04-08 22:24,3.73,good,0.00,not evaluated
2024-04-08 22:30,4.05,good,0.00,not evaluated
2024-04-08 22:36,3.80,good,0.00,not evaluated
2024-04-08 22:42,3.69,good,0.00,not evaluated
2024-04-08 22:48,3.69,good,0.00,not evaluated
2024-04-08 22:54,3.47,good,0.00,not evaluated
2024-04-08 23:00,3.80,good,0.00,not evaluated
2024-04-08 23:06,3.91,good,0.00,not evaluated
2024-04-08 23:12,4.04,good,0.00,not evaluated
2024-04-08 23:18,4.09,good,0.00,not evaluated
2024-04-08 23:24,3.47,good,0.00,not evaluated
2024-04-08 23:30,3.10,good,0.00,not evaluated
2024-04-08 23:36,3.05,good,0.00,not evaluated
2024-04-08 23:42,2.77,good,0.00,not evaluated
2024-04-08 23:48,2.66,good,0.00,not evaluated
2024-04-08 23:54,3.01,good,0.00,not evaluated
2024-04-09 00:00,2.80,good,0.00,not evaluated
2024-04-09 00:06,2.93,good,0.00,not evaluated
2024-04-09 00:12,2.37,good,0.00,not evaluated
2024-04-09 00:18,2.79,good,0.00,not evaluated
2024-04-09 00:24,2.84,good,0.00,not evaluated
2024-04-09 00:30,2.61,good,0.00,not evaluated
2024-04-09 00:36,2.61,good,0.00,not evaluated
2024-04-09 00:42,2.30,good,0.00,not evaluated
2024-04-09 00:48,2.77,good,0.00,not evaluated
2024-04-09 00:54,3.02,good,0.00,not evaluated
2024-04-09 01:00,3.29,good,0.00,not evaluated
2024-04-09 01:06,3.42,good,0.00,not evaluated
2024-04-09 01:12,3.62,good,0.00,not evaluated
2024-04-09 01:18,3.29,good,0.00,not evaluated
2024-04-09 01:24,3.32,good,0.00,not evaluated
2024-04-09 01:30,3.39,good,0.00,not evaluated
2024-04-09 01:36,3.13,good,0.00,not evaluated
2024-04-09 01:42,3.07,good,0.00,not evaluated
2024-04-09 01:48,2.81,good,0.00,not evaluated
2024-04-09 01:54,2.88,good,0.00,not evaluated
2024-04-09 02:00,2.74,good,0.00,not evaluated
2024-04-09 02:06,2.53,good,0.00,not evaluated
2024-04-09 02:12,2.59,good,0.00,not evaluated
2024-04-09 02:18,2.76,good,0.00,not evaluated
2024-04-09 02:24,2.73,good,0.00,not evaluated
2024-04-09 02:30,2.55,good,0.00,not evaluated
2024-04-09 02:36,2.69,good,0.00,not evaluated
2024-04-09 02:42,2.79,good,0.00,not evaluated
2024-04-09 02:48,2.92,good,0.00,not evaluated
2024-04-09 02:54,2.96,good,0.00,not evaluated
2024-04-09 03:00,2.92,good,0.00,not evaluated
2024-04-09 03:06,2.87,good,0.00,not evaluated
2024-04-09 03:12,2.96,good,0.00,not evaluated
2024-04-09 03:18,3.00,good,0.00,not evaluated
2024-04-09 03:24,3.31,good,0.00,not evaluated
2024-04-09 03:30,3.77,good,0.00,not evaluated
2024-04-09 03:36,3.39,good,0.00,not evaluated
2024-04-09 03:42,3.56,good,0.00,not evaluated
2024-04-09 03:48,3.36,good,0.00,not evaluated
2024-04-09 03:54,3.35,good,0.00,not evaluated
2024-04-09 04:00,2.99,good,0.00,not evaluated
2024-04-09 04:06,2.78,good,0.00,not evaluated
2024-04-09 04:12,2.51,good,0.00,not evaluated
2024-04-09 04:18,2.43,good,0.00,not evaluated
2024-04-09 04:24,2.63,good,0.00,not evaluated
2024-04-09 04:30,2.71,good,0.00,not evaluated
2024-04-09 04:36,2.68,good,0.00,not evaluated
2024-04-09 04:42,2.43,good,0.00,not evaluated
2024-04-09 04:48,2.37,good,0.00,not evaluated
2024-04-09 04:54,2.11,good,0.00,not evaluated
2024-04-09 05:00,2.35,good,0.00,not evaluated
2024-04-09 05:06,2.63,good,0.00,not evaluated
2024-04-09 05:12,2.54,good,0.00,not evaluated
2024-04-09 05:18,2.24,good,0.00,not evaluated
2024-04-09 05:24,1.94,good,0.00,not evaluated
2024-04-09 05:30,1.80,good,0.00,not evaluated
2024-04-09 05:36,1.90,good,0.00,not evaluated
2024-04-09 05:42,2.12,good,0.00,not evaluated
2024-04-09 05:48,1.78,good,0.00,not evaluated
2024-04-09 05:54,1.85,good,0.00,not evaluated
2024-04-09 06:00,1.69,good,0.00,not evaluated
2024-04-09 06:06,1.67,good,0.00,not evaluated
2024-04-09 06:12,1.68,good,0.00,not evaluated
2024-04-09 06:18,1.50,good,0.00,not evaluated
2024-04-09 06:24,1.48,good,0.00,not evaluated
2024-04-09 06:30,1.62,good,0.00,not evaluated
2024-04-09 06:36,1.77,good,0.00,not evaluated
2024-04-09 06:42,1.60,good,0.00,not evaluated
2024-04-09 06:48,1.44,good,0.00,not evaluated
2024-04-09 06:54,1.38,good,0.00,not evaluated
2024-04-09 07:00,1.35,good,0.00,not evaluated
2024-04-09 07:06,1.13,good,0.00,not evaluated
2024-04-09 07:12,1.07,good,0.00,not evaluated
2024-04-09 07:18,1.15,good,0.00,not evaluated
2024-04-09 07:24,1.08,good,0.00,not evaluated
2024-04-09 07:30,0.93,good,0.00,not evaluated
2024-04-09 07:36,0.96,good,0.00,not evaluated
2024-04-09 07:42,1.20,good,0.00,not evaluated
2024-04-09 07:48,1.32,good,0.00,not evaluated
2024-04-09 07:54,1.58,good,0.00,not evaluated
2024-04-09 08:00,1.47,good,0.00,not evaluated
2024-04-09 08:06,1.53,good,0.00,not evaluated
2024-04-09 08:12,1.69,good,0.00,not evaluated
2024-04-09 08:18,1.77,good,0.00,not evaluated
2024-04-09 08:24,1.78,good,0.00,not evaluated
2024-04-09 08:30,1.91,good,0.00,not evaluated
2024-04-09 08:36,1.91,good,0.00,not evaluated
2024-04-09 08:42,1.70,good,0.00,not evaluated
2024-04-09 08:48,1.72,good,0.00,not evaluated
2024-04-09 08:54,1.55,good,0.00,not evaluated
2024-04-09 09:00,1.50,good,0.00,not evaluated
2024-04-09 09:06,1.43,good,0.00,not evaluated
2024-04-09 09:12,1.53,good,0.00,not evaluated
2024-04-09 09:18,1.70,good,0.00,not evaluated
2024-04-09 09:24,1.55,good,0.00,not evaluated
2024-04-09 09:30,1.75,good,0.00,not evaluated
2024-04-09 09:36,1.80,good,0.00,not evaluated
2024-04-09 09:42,1.70,good,0.00,not evaluated
2024-04-09 09:48,1.60,good,0.00,not evaluated
2024-04-09 09:54,1.63,good,0.00,not evaluated
2024-04-09 10:00,1.52,good,0.00,not evaluated
2024-04-09 10:06,1.52,good,0.00,not evaluated
2024-04-09 10:12,1.54,good,0.00,not evaluated
2024-04-09 10:18,1.46,good,0.00,not evaluated
2024-04-09 10:24,1.46,good,0.00,not evaluated
2024-04-09 10:30,1.53,good,0.00,not evaluated
2024-04-09 10:36,1.52,good,0.00,not evaluated
2024-04-09 10:42,1.45,good,0.00,not evaluated
2024-04-09 10:48,1.43,good,0.00,not evaluated
2024-04-09 10:54,1.50,good,0.00,not evaluated
2024-04-09 11:00,1.48,good,0.00,not evaluated
2024-04-09 11:06,1.56,good,0.00,not evaluated
2024-04-09 11:12,1.65,good,0.00,not evaluated
2024-04-09 11:18,1.62,good,0.00,not evaluated
2024-04-09 11:24,1.65,good,0.00,not evaluated
2024-04-09 11:30,1.53,good,0.00,not evaluated
2024-04-09 11:36,1.49,good,0.00,not evaluated
2024-04-09 11:42,1.47,good,0.00,not evaluated
2024-04-09 11:48,1.39,good,0.00,not evaluated
2024-04-09 11:54,1.37,good,0.00,not evaluated
2024-04-09 12:00,1.57,good,0.00,not evaluated
2024-04-09 12:06,1.76,good,0.00,not evaluated
2024-04-09 12:12,2.03,good,0.00,not evaluated
2024-04-09 12:18,2.31,good,0.00,not evaluated
2024-04-09 12:24,2.39,good,0.00,not evaluated
2024-04-09 12:30,2.37,good,0.00,not evaluated
2024-04-09 12:36,2.66,good,0.00,not evaluated
2024-04-09 12:42,2.99,good,0.00,not evaluated
2024-04-09 12:48,3.14,good,0.00,not evaluated
2024-04-09 12:54,3.50,good,0.00,not evaluated
2024-04-09 13:00,3.78,good,0.00,not evaluated
2024-04-09 13:06,3.49,good,0.00,not evaluated
2024-04-09 13:12,4.11,good,0.00,not evaluated
2024-04-09 13:18,3.65,good,0.00,not evaluated
2024-04-09 13:24,4.03,good,0.00,not evaluated
2024-04-09 13:30,3.33,good,0.00,not evaluated
2024-04-09 13:36,3.57,good,0.00,not evaluated
2024-04-09 13:42,3.69,good,0.00,not evaluated
2024-04-09 13:48,4.24,good,0.00,not evaluated
2024-04-09 13:54,4.84,good,0.00,not evaluated
2024-04-09 14:00,4.09,good,0.00,not evaluated
2024-04-09 14:06,4.34,good,0.00,not evaluated
2024-04-09 14:12,4.29,good,0.00,not evaluated
2024-04-09 14:18,4.26,good,0.00,not evaluated
2024-04-09 14:24,3.44,good,0.00,not evaluated
2024-04-09 14:30,3.39,good,0.00,not evaluated
2024-04-09 14:36,3.52,good,0.00,not evaluated
2024-04-09 14:42,3.87,good,0.00,not evaluated
2024-04-09 14:48,4.56,good,0.00,not evaluated
2024-04-09 14:54,5.12,good,0.00,not evaluated
2024-04-09 15:00,5.52,good,0.00,not evaluated
2024-04-09 15:06,5.48,good,0.00,not evaluated
2024-04-09 15:12,4.40,good,0.00,not evaluated
2024-04-09 15:18,4.49,good,0.00,not evaluated
2024-04-09 15:24,5.02,good,0.00,not evaluated
2024-04-09 15:30,4.45,good,0.00,not evaluated
2024-04-09 15:36,3.43,good,0.00,not evaluated
2024-04-09 15:42,5.24,good,0.00,not evaluated
2024-04-09 15:48,4.92,good,0.00,not evaluated
2024-04-09 15:54,4.57,good,0.00,not evaluated
2024-04-09 16:00,5.24,good,0.00,not evaluated
2024-04-09 16:06,4.37,good,0.00,not evaluated
2024-04-09 16:12,4.18,good,0.00,not evaluated
2024-04-09 16:18,3.22,good,0.00,not evaluated
2024-04-09 16:24,3.00,good,0.00,not evaluated
2024-04-09 16:30,2.94,good,0.00,not evaluated
2024-04-09 16:36,3.66,good,0.00,not evaluated
2024-04-09 16:42,3.77,good,0.00,not evaluated
2024-04-09 16:48,3.96,good,0.00,not evaluated
2024-04-09 16:54,4.30,good,0.00,not evaluated
2024-04-09 17:00,3.72,good,0.00,not evaluated
2024-04-09 17:06,4.24,good,0.00,not evaluated
2024-04-09 17:12,4.08,good,0.00,not evaluated
2024-04-09 17:18,4.78,good,0.00,not evaluated
2024-04-09 17:24,4.07,good,0.00,not evaluated
2024-04-09 17:30,3.31,good,0.00,not evaluated
2024-04-09 17:36,3.89,good,0.00,not evaluated
2024-04-09 17:42,3.66,good,0.00,not evaluated
2024-04-09 17:48,4.09,good,0.00,not evaluated
2024-04-09 17:54,3.93,good,0.00,not evaluated
2024-04-09 18:00,3.98,good,0.00,not evaluated
2024-04-09 18:06,3.75,good,0.00,not evaluated
2024-04-09 18:12,2.63,good,0.00,not evaluated
2024-04-09 18:18,2.39,good,0.00,not evaluated
2024-04-09 18:24,2.65,good,0.00,not evaluated
2024-04-09 18:30,3.13,good,0.00,not evaluated
2024-04-09 18:36,2.30,good,0.00,not evaluated
2024-04-09 18:42,0.92,good,0.00,not evaluated
2024-04-09 18:48,2.41,good,0.00,not evaluated
2024-04-09 18:54,4.03,good,0.00,not evaluated
2024-04-09 19:00,4.75,good,0.00,not evaluated
2024-04-09 19:06,3.48,good,0.00,not evaluated
2024-04-09 19:12,3.85,good,0.00,not evaluated
2024-04-09 19:18,3.41,good,0.00,not evaluated
2024-04-09 19:24,3.21,good,0.00,not evaluated
2024-04-09 19:30,2.73,good,0.00,not evaluated
2024-04-09 19:36,3.59,good,0.00,not evaluated
2024-04-09 19:42,4.15,good,0.00,not evaluated
2024-04-09 19:48,3.95,good,0.00,not evaluated
2024-04-09 19:54,3.28,good,0.00,not evaluated
2024-04-09 20:00,3.94,good,0.00,not evaluated
2024-04-09 20:06,4.12,good,0.00,not evaluated
2024-04-09 20:12,3.39,good,0.00,not evaluated
2024-04-09 20:18,2.73,good,0.00,not evaluated
2024-04-09 20:24,3.81,good,0.00,not evaluated
2024-04-09 20:30,3.78,good,0.00,not evaluated
2024-04-09 20:36,3.50,good,0.00,not evaluated
2024-04-09 20:42,2.09,good,0.00,not evaluated
2024-04-09 20:48,2.95,good,0.00,not evaluated
2024-04-09 20:54,3.46,good,0.00,not evaluated
2024-04-09 21:00,3.31,good,0.00,not evaluated
2024-04-09 21:06,3.60,good,0.00,not evaluated
2024-04-09 21:12,3.04,good,0.00,not evaluated
2024-04-09 21:18,3.35,good,0.00,not evaluated
2024-04-09 21:24,3.62,good,0.00,not evaluated
2024-04-09 21:30,3.32,good,0.00,not evaluated
2024-04-09 21:36,4.03,good,0.00,not evaluated
2024-04-09 21:42,4.46,good,0.00,not evaluated
2024-04-09 21:48,4.20,good,0.00,not evaluated
2024-04-09 21:54,3.44,good,0.00,not evaluated
2024-04-09 22:00,3.34,good,0.00,not evaluated
2024-04-09 22:06,3.34,good,0.00,not evaluated
2024-04-09 22:12,3.55,good,0.00,not evaluated
2024-04-09 22:18,3.39,good,0.00,not evaluated
2024-04-09 22:24,2.90,good,0.00,not evaluated
2024-04-09 22:30,2.74,good,0.00,not evaluated
2024-04-09 22:36,2.93,good,0.00,not evaluated
2024-04-09 22:42,2.68,good,0.00,not evaluated
2024-04-09 22:48,2.61,good,0.00,not evaluated
2024-04-09 22:54,2.12,good,0.00,not evaluated
2024-04-09 23:00,2.32,good,0.00,not evaluated
2024-04-09 23:06,2.02,good,0.00,not evaluated
2024-04-09 23:12,1.84,good,0.00,not evaluated
2024-04-09 23:18,1.76,good,0.00,not evaluated
2024-04-09 23:24,1.88,good,0.00,not evaluated
2024-04-09 23:30,1.74,good,0.00,not evaluated
2024-04-09 23:36,2.08,good,0.00,not evaluated
2024-04-09 23:42,1.84,good,0.00,not evaluated
2024-04-09 23:48,1.27,good,0.00,not evaluated
2024-04-09 23:54,1.16,good,0.00,not evaluated
2024-04-10 00:00,1.02,good,0.00,not evaluated
2024-04-10 00:06,1.34,good,0.00,not evaluated
2024-04-10 00:12,1.24,good,0.00,not evaluated
2024-04-10 00:18,0.95,good,0.00,not evaluated
2024-04-10 00:24,0.48,good,0.00,not evaluated
2024-04-10 00:30,0.54,good,0.00,not evaluated
2024-04-10 00:36,1.27,good,0.00,not evaluated
2024-04-10 00:42,1.82,good,0.00,not evaluated
2024-04-10 00:48,1.52,good,0.00,not evaluated
2024-04-10 00:54,1.36,good,0.00,not evaluated
2024-04-10 01:00,1.37,good,0.00,not evaluated
2024-04-10 01:06,1.52,good,0.00,not evaluated
2024-04-10 01:12,1.50,good,0.00,not evaluated
2024-04-10 01:18,1.33,good,0.00,not evaluated
2024-04-10 01:24,1.54,good,0.00,not evaluated
2024-04-10 01:30,1.70,good,0.00,not evaluated
2024-04-10 01:36,1.84,good,0.00,not evaluated
2024-04-10 01:42,1.74,good,0.00,not evaluated
2024-04-10 01:48,1.71,good,0.00,not evaluated
2024-04-10 01:54,2.00,good,0.00,not evaluated
2024-04-10 02:00,1.97,good,0.00,not evaluated
2024-04-10 02:06,2.20,good,0.00,not evaluated
2024-04-10 02:12,2.25,good,0.00,not evaluated
2024-04-10 02:18,2.12,good,0.00,not evaluated
